"","popsize","genotype","media","mat","sd.ls","medianLS","Delta_LL","AvgLS","gompLoglik","gompRate","gompShape","weibLogLik","weibScale","weibShape"
"3907","115","BY4742","YPD","MATalpha","12.3978788077684","21","15.0965584381438","24.2695652173913","-457.594809576183","0.0182412009708335","0.0422274471631901","-442.498251138039","27.4848865190819","2.08394418089685"
"3908","65","BY4742","YPD","MATalpha","10.0178446553369","23","8.12785780022799","25.9538461538462","-248.03097813503","0.00879596046593751","0.0738860031044094","-239.903120334802","29.1978567863057","2.76338607327978"
"3909","195","BY4742","YPD","MATalpha","9.91253848638109","25","22.3302524264113","25.9333333333333","-748.382716638682","0.0103122933964634","0.0669659255392718","-726.052464212271","28.9844155658572","2.68824598134348"
"3910","45","BY4742","YPD","MATalpha","11.0300324642141","23","5.19076383751505","26.4444444444444","-175.17612818168","0.0101337389993736","0.0642512274521888","-169.985364344165","29.8113485334706","2.56553313649224"
"3911","45","BY4742","YPD","MATalpha","7.4740628952141","23","6.82469165463539","24.9555555555556","-161.427816487016","0.00574425669974452","0.103074071375366","-154.603124832381","27.6860926618811","3.45106317395773"
"3912","65","BY4742","YPD","MATalpha","9.58045385949153","23","7.08561916839344","25.1076923076923","-244.05873543862","0.00803661215205386","0.082404940057361","-236.973116270227","28.2471052653538","2.82132225093462"
"3913","105","BY4742","YPD","MATalpha","9.57701575488058","24","-0.0398791809641352","24.2","-386.564331231012","0.0068408548851951","0.0951767560534403","-386.604210411976","27.1102579520848","2.73738289140183"
"3914","195","BY4742","YPD","MATalpha","10.1734313155245","25","24.9114103793798","26.7025641025641","-748.928408389489","0.00866304420650634","0.0714549620596319","-724.016998010109","30.0270030232908","2.78906338897814"
"3915","105","BY4742","YPD","MATalpha","9.05020591512851","27","18.5956874226881","28.5047619047619","-399.683856327944","0.00693104094196637","0.0759603145817722","-381.088168905256","31.7100840210062","3.20694785550541"
"3916","155","BY4742","YPD","MATalpha","9.98332082003413","25","17.2777242556936","26.1225806451613","-591.159477776416","0.00871391979056538","0.0738403860894097","-573.881753520723","29.3300964165507","2.77817247387151"
"3917","85","BY4742","YPD","MATalpha","10.0289915878371","23","11.2293035544178","26.3294117647059","-325.313170327981","0.00884504693507215","0.0721886197564517","-314.083866773563","29.6058304516158","2.79338945510589"
"3918","65","BY4742","YPD","MATalpha","11.3675905707681","24","10.4800076400237","26.5230769230769","-257.079277656231","0.0126169792910534","0.0534490001912637","-246.599270016208","29.9567316741509","2.46515917238571"
"3919","120","W303AR","YPD","MATa","6.61413476665577","22","4.60828849704905","22.1333333333333","-400.367102874091","0.00337499323405489","0.15157995410424","-395.758814377042","24.5117969994534","3.77606173151267"
"3920","120","BY4741","YPD","MATa","9.13997897624904","21","6.39842339091518","22.9166666666667","-440.679279076556","0.00870855006742474","0.0903762607126248","-434.280855685641","25.7424424718985","2.69366038611664"
"3921","150","BY4742","YPD","MATalpha","9.15718077420904","24.5","4.71062803219195","24.72","-547.808351533354","0.00588385116780415","0.100464728164918","-543.097723501162","27.7034858418213","2.99162293954201"
"3922","169","BY4742","YPD","MATalpha","11.9766638172104","29","9.12015401511394","30.2307692307692","-665.919878075338","0.00632436517192878","0.0702261763714998","-656.799724060224","33.9798838159767","2.72227913285435"
"3923","260","BY4742","YPD","MATalpha","8.54126064191542","24","19.1498848702611","24.4769230769231","-943.264185897398","0.00606999639095062","0.101175217350232","-924.114301027137","27.3693613397194","3.11577174543513"
"3924","145","BY4742","YPD","MATalpha","10.0137931694162","28","16.3542383768956","27.5586206896552","-555.854714154799","0.00798161747699425","0.0724685555514817","-539.500475777903","30.8130127805482","2.91247715669347"
"3925","194","BY4742","YPD","MATalpha","12.9726788217465","18","-0.458218908867366","18.840206185567","-745.014269568649","0.0291885000948807","0.0368191542230458","-745.472488477516","20.808156285329","1.45729185141621"
"3926","30","BY4742","YPD","MATalpha","9.10128196098403","22.5","1.18674692129871","23.1666666666667","-109.139781063502","0.00720300886394894","0.0990761330551125","-107.953034142204","26.0219924323889","2.81786480090797"
"3927","20","BY4742","YPD","MATalpha","7.59501221370419","20","0.468334780424144","21","-68.4596983381805","0.00498459558069154","0.137067528521327","-67.9913635577564","23.5387578097502","3.19575617739537"
"3928","580","BY4742","YPD","MATalpha","10.9274731237477","24","49.3793487363928","25.801724137931","-2240.10312590549","0.00983807984083926","0.0681833494595557","-2190.7237771691","29.1238055858686","2.53539109462207"
"3929","100","BY4741","YPD","MATa","10.0515640272516","26","3.36839489301639","26.58","-375.377790289205","0.00618068486088015","0.0877557670020486","-372.009395396189","29.7743549818002","2.89253989523979"
"3930","120","BY4741","YPD","MATa","10.0639099217533","25","9.99673316078076","26.1916666666667","-454.939376222894","0.00751908932964482","0.0801456711243315","-444.942643062113","29.4263358092446","2.8007545244962"
"3931","120","BY4741","YPD","MATa","8.77093733512529","27","10.2625185720804","26.8583333333333","-440.532377826385","0.00498698185843278","0.0979144736265346","-430.269859254304","29.9079351363975","3.32169468567984"
"3932","420","BY4741","YPD","MATa","10.3012185681641","27","30.3643737523546","27.7428571428571","-1601.37397139053","0.00644663898266508","0.0804315568851574","-1571.00959763817","31.1053945508321","2.90903056447751"
"3933","90","BY4742","YPD","MATalpha","15.0607964766761","37","3.80188418328095","37.6777777777778","-374.791917358938","0.00518444181998899","0.0556757482788571","-370.990033175657","42.2931677751631","2.68889155943456"
"3934","240","BY4742","YPD","MATalpha","9.37926193222609","30","9.89415258962117","28.9875","-886.956407777201","0.00370391689114887","0.10013669255463","-877.06225518758","32.2179975376049","3.44119621417268"
"3935","480","BY4742","YPD","MATalpha","10.7022319942623","30","16.6952502501258","29.5958333333333","-1834.61041761796","0.0048456220835989","0.0847272847963211","-1817.91516736783","33.0951533256022","3.02483934523276"
"3936","270","BY4742","YPD","MATalpha","12.2003220863807","32.5","6.9819118459493","32.8518518518519","-1064.64038129211","0.00443878199992168","0.0753157773252311","-1057.65846944616","36.7835468098564","2.93979948980096"
"3937","240","BY4742","YPD","MATalpha","10.9164444173401","32","4.25960756961501","31.3333333333333","-918.533149421498","0.00376817083164771","0.0878918356779241","-914.273541851883","34.9592024894949","3.17211449881277"
"3938","159","BY4742","YPD","MATalpha","11.7532176847613","32","0.756331550912591","31.6100628930818","-616.24194228395","0.00393294249654208","0.0842336890267881","-615.485610733037","35.4288977781506","3.00164670114305"
"3939","160","BY4742","YPD","MATalpha","13.5706861290275","30.5","12.357075918263","32.75","-651.474822633662","0.00689748344358428","0.0581643034369762","-639.117746715399","36.9416635309692","2.60259889715287"
"3940","150","BY4742","YPD","MATalpha","9.4462070557707","27","7.33596239969449","27.4733333333333","-555.713152295497","0.00458335746042691","0.0975698546746831","-548.377189895802","30.6757842728058","3.2046027041288"
"3941","50","BY4742","YPD","MATalpha","8.83407133356589","26","-0.680717980470121","26","-178.723226900255","0.00335461624601276","0.120113591426325","-179.403944880725","28.9399395182228","3.35065811994875"
"3942","50","BY4742","YPD","MATalpha","8.30008605807365","26","4.51845063078531","27.92","-180.873991331478","0.0035117651785142","0.108673232406727","-176.355540700693","30.9490164715464","3.67000593139813"
"3943","110","BY4742","YPD","MATalpha","7.96860499426524","25","11.2900309651525","25.2636363636364","-396.042152844999","0.0053610495799852","0.104031432118319","-384.752121879847","28.0715502781151","3.38026109976325"
"3944","55","BY4742","YPD","MATalpha","7.48916164116799","26","6.54481804615179","26.6363636363636","-195.680618516411","0.00384996270855075","0.112697905698184","-189.135800470259","29.4245044694727","3.76458486383827"
"3945","50","BY4742","YPD","MATalpha","9.33085730033332","24.5","1.79206206345421","24.58","-183.615357597665","0.00648712171917815","0.0962420320104742","-181.823295534211","27.5521984580979","2.90439892533719"
"3946","160","BY4742","YPD","MATalpha","8.29487035545683","24","11.3450558167859","24.3875","-575.45106862237","0.00553548792062324","0.10661225291991","-564.106012805584","27.2304241045314","3.20566911234563"
"3947","44","BY4742","YPD","MATalpha","10.2965284898803","25","-6.44681173748154","21.4318181818182","-159.954253419319","0.007808224113753","0.103456179151795","-166.4010651568","23.9589186215077","2.13690135669583"
"3948","55","BY4742","YPD","MATalpha","8.78044966367306","25","1.40779335930102","24.4","-197.445774583396","0.00474017093870273","0.113186840558705","-196.037981224095","27.3439982049559","3.14672898648358"
"3949","45","BY4742","YPD","MATalpha","7.53161685996125","22","5.3298345052732","23.9555555555556","-159.602744100963","0.00565006949586623","0.109759912174716","-154.27290959569","26.648615272217","3.41111550615138"
"3950","105","BY4742","YPD","MATalpha","10.1299071227242","29","4.77198478171692","29.647619047619","-395.35226175284","0.00390125340430016","0.0938084699068313","-390.580276971123","33.1184225522986","3.25211759362888"
"3951","45","BY4742","YPD","MATalpha","9.82303004128152","25","-0.258540114023049","22.9111111111111","-166.420333908269","0.00925547769065115","0.0866090719519263","-166.678874022292","25.6998837224447","2.50080083024913"
"3952","44","BY4742","YPD","MATalpha","9.99902215092206","18","1.49014814600133","19.2954545454545","-162.738872727359","0.0178753322338192","0.068685402434171","-161.248724581358","21.7767017833576","2.04461150353948"
"3953","280","BY4741","YPD","MATa","11.2363013258776","32","8.5435655683184","31.9964285714286","-1083.62088168387","0.00408440783905071","0.0822124233817243","-1075.07731611555","35.7088391500364","3.12008500778526"
"3954","99","BY4741","YPD","MATa","10.6424528042352","27","3.83279416263338","26.6767676767677","-375.896861756442","0.00660921110905768","0.0833066811025183","-372.064067593808","30.0347573174942","2.766292832717"
"3955","50","BY4742","YPD","MATalpha","8.12155107333166","24","3.09542268899747","24.86","-177.800654249355","0.00419335767184875","0.11738698453303","-174.705231560357","27.7233569591921","3.39625870333481"
"3956","50","BY4742","YPD","MATalpha","12.0004251625362","26","2.33790031646677","27.7","-195.72516462692","0.00801969699396439","0.0690019385063612","-193.387264310453","31.2559681826788","2.50916772629203"
"3957","90","BY4742","YPD","MATalpha","10.4269649468336","29","3.43321401729725","30.4444444444444","-340.58080540104","0.00359253786622865","0.0934379102735957","-337.147591383743","34.0212047078121","3.26210721574788"
"3958","130","BY4742","YPD","MATalpha","12.5631642038208","15","6.37426018862169","18.7153846153846","-498.448077827389","0.0306676279037516","0.0347485056232674","-492.073817638768","20.984082414056","1.58490842029946"
"3959","64","BY4742","YPD","MATalpha","8.79234368866928","25.5","2.60417909175271","26.109375","-231.524156930564","0.00414997781668041","0.109810645392265","-228.919977838812","29.1230320261209","3.32130377964537"
"3960","90","BY4742","YPD","MATalpha","12.8368422655578","28.5","0.851836695794248","30.0444444444444","-357.35131824376","0.00670394043407447","0.0677159996183179","-356.499481547966","33.7857833893799","2.51160534581856"
"3961","79","BY4742","YPD","MATalpha","9.34710580272708","27","3.16974446164136","27.126582278481","-290.563715852373","0.0043004669097998","0.102151079055879","-287.393971390731","30.3036420659562","3.24132956968153"
"3962","59","BY4742","YPD","MATalpha","9.39415489085548","15","4.63795652108851","16.6949152542373","-214.035202030092","0.0261272861015268","0.0609222190765909","-209.397245509003","18.9191476826517","1.91574487841941"
"3963","240","BY4741","YPD","MATa","11.072128646988","29","7.32230865095596","29.9208333333333","-924.70225731191","0.00504242552171043","0.0814463305002998","-917.379948660954","33.4825969358606","2.94049651271089"
"3964","360","BY4741","YPD","MATa","10.6614991545093","28","10.2314908956032","28.8388888888889","-1370.65239623958","0.00496864910935125","0.0865927780086375","-1360.42090534398","32.3027417638251","2.96828526757816"
"3965","180","BY4741","YPD","MATa","9.65059345666357","28","17.6348474616174","28.7111111111111","-680.466825291531","0.00540235738132797","0.0850036275191432","-662.831977829913","32.0280592990202","3.18739168847864"
"3966","80","BY4742","YPD","MATalpha","9.88849222485474","26","9.0417855607559","27.8","-304.432666279835","0.00643499607205919","0.0805969678903206","-295.390880719079","31.1451587172986","2.99963275194569"
"3967","60","BY4742","YPD","MATalpha","9.52759892328271","26","1.01720501593681","25.9333333333333","-220.394793480509","0.00488926633051585","0.102087396147808","-219.377588464572","29.0397965113314","3.04661639098647"
"3968","160","BY4741","YPD","MATa","11.7942262817408","30","13.5934720675057","31.125","-634.475357563592","0.00669494707015226","0.0655720903652742","-620.881885496086","34.878927102691","2.80630425099382"
"3969","160","BY4742","YPD","MATalpha","14.9296042064419","32","7.79404444884528","34.25","-662.316340353545","0.00683145686523647","0.0539194162319029","-654.5222959047","38.6687300111496","2.47868642343591"
"3970","50","BY4742","YPD","MATalpha","8.75284210402308","26","2.66810288730409","25.8","-181.974344576276","0.00524848291348875","0.101175554630376","-179.306241688971","28.7099375289186","3.23356210588319"
"3971","489","BY4742","YPD","MATalpha","9.40607979205706","24","55.0680149131397","25.0327198364008","-1839.58227177415","0.00892370341847483","0.0781823653319483","-1784.51425686101","28.0757238646721","2.81076049038523"
"3972","360","BY4741","YPD","MATa","10.3909344192835","27","13.2989622405173","27.3916666666667","-1363.90782665458","0.00588618808005464","0.0856620708830246","-1350.60886441406","30.7200460857702","2.87340168466158"
"3973","220","BY4741","YPD","MATa","10.0290518219979","27","7.80857893230598","27.6590909090909","-827.446500786671","0.00540660989813184","0.0889043016614754","-819.637921854365","30.9078771012145","3.00428695707608"
"3974","180","BY4742","YPD","MATalpha","10.4394443702017","27","-0.302927977557829","26.8888888888889","-681.046931534261","0.00634358787616347","0.084671281899686","-681.349859511819","30.0360430688587","2.74300556571539"
"3975","152","BY4742","YPD","MATalpha","10.543539085702","33.5","7.39983908984414","33.3881578947368","-579.800811589628","0.0028686249796537","0.0910335896653148","-572.400972499784","37.1163545847568","3.52856757372741"
"3976","240","BY4741","YPD","MATa","11.1756110226434","28","3.97251879169448","28.0333333333333","-922.468387460433","0.0062198387419116","0.0797762108564277","-918.495868668738","31.4739964546701","2.72659219628396"
"3977","166","BY4742","YPD","MATalpha","11.465375594892","33","-1.50330040703011","32.1084337349398","-638.559142770733","0.00337075530342787","0.0886333224076708","-640.062443177763","35.8594898862052","3.1326428904097"
"3978","40","BY4742","YPD","MATalpha","7.74062708650324","27.5","4.34116877467912","27.325","-143.078329014755","0.0035735395150728","0.111884370456154","-138.737160240076","30.1810301438413","3.76372319138167"
"3979","260","BY4742","YPD","MATalpha","9.57436620714334","24.5","16.5135041256394","25.6846153846154","-968.147989192195","0.00631534173184281","0.0911490284304802","-951.634485066556","28.8374879946684","2.92131441283286"
"3980","60","BY4742","YPD","MATalpha","11.3788757599036","25","0.721160160036192","25.25","-231.006862403845","0.00956834755440926","0.0712546681883565","-230.285702243809","28.3906339914993","2.34736063352107"
"3981","60","BY4742","YPD","MATalpha","9.37449056996313","26","4.05823473711416","27.1833333333333","-223.187124804093","0.00532683910296038","0.0925277184917354","-219.128890066979","30.3148193838222","3.14495252478693"
"3982","100","BY4742","YPD","MATalpha","8.41520989493177","23","7.56876794984413","23.18","-360.501425415329","0.00712293904490036","0.100924099225415","-352.932657465485","25.9818130644538","3.02274712634544"
"3983","90","BY4742","YPD","MATalpha","8.84199631737112","25.5","6.33650747005868","26.2333333333333","-328.87545061345","0.00487966309745844","0.101722010792661","-322.538943143392","29.2898102038665","3.26536140714423"
"3984","200","BY4742","YPD","MATalpha","9.72882444726125","25","16.079962407265","25.865","-751.311406325735","0.00713798722986513","0.084506763241011","-735.23144391847","29.0417205402283","2.872680921228"
"3985","60","BY4742","YPD","MATalpha","9.78172803699993","32","2.16479991452181","30.25","-222.78487249087","0.00292439823337922","0.103192904280588","-220.620072576348","33.6965523174429","3.51598077686783"
"3986","100","BY4742","YPD","MATalpha","10.6037157581099","28","5.30240954674497","29.84","-382.687534502106","0.00485075578047748","0.0838386517111641","-377.385124955361","33.3509816981564","3.06641679502883"
"3987","90","BY4742","YPD","MATalpha","9.55319556839699","21","7.08493905418374","22.4777777777778","-335.516414052025","0.0115537998249778","0.0770899252541703","-328.431474997841","25.3187478804222","2.512713630125"
"3988","370","BY4742","YPD","MATalpha","16.0287444136072","29","52.040905456962","33.5459459459459","-1576.35407205915","0.0117261255309272","0.0353349898234431","-1524.31316660218","37.9986957109898","2.22022740979095"
"3989","120","BY4741","YPD","MATa","9.05165691998978","29","2.13163559415699","29.3166666666667","-437.375568680104","0.00278628901327416","0.11045758162796","-435.243933085947","32.4579902043078","3.60415721654354"
"3990","20","BY4742","YPD","MATalpha","10.8874626109697","27.5","2.35560474178085","29.7","-77.6517521043459","0.0061623710372042","0.0743001927610925","-75.2961473625651","33.3132704330175","2.96664208106575"
"3991","85","BY4742","YPD","MATalpha","8.59186639021039","29","9.60828130904139","28.4352941176471","-313.193692976687","0.00438461519003956","0.0965357245893569","-303.585411667646","31.5264468234598","3.53244697541406"
"3992","50","BY4742","YPD","MATalpha","9.820033667177","24.5","3.06039761264955","24.34","-186.72767359865","0.00836507346305214","0.0841880263507413","-183.667275986","27.3978650681014","2.72021783617207"
"3993","50","BY4742","YPD","MATalpha","10.7736640347977","29","2.20093004375957","28.36","-191.024232980851","0.005626086279998","0.0832107395416267","-188.823302937091","31.8135541299918","2.89483497322773"
"3994","60","BY4742","YPD","MATalpha","11.3786771544548","21","5.62974382075259","22.0166666666667","-231.980272237154","0.0186045753860913","0.0507801590427862","-226.350528416402","24.9043820908297","2.06183943057814"
"3995","70","BY4742","YPD","MATalpha","9.05497358272518","28","1.96548576608672","28.0857142857143","-254.799383261597","0.0032479935536739","0.110010613224229","-252.83389749551","31.2223838797873","3.48701132195494"
"3996","70","BY4742","YPD","MATalpha","8.61897612726719","28.5","5.49103547077615","27.7857142857143","-254.997165378917","0.00394420408556","0.104127056548876","-249.50612990814","30.8425521881868","3.54847257974225"
"3997","70","BY4742","YPD","MATalpha","9.03340934930161","22","5.34110396520174","22.1428571428571","-258.332039252186","0.0115323829776556","0.0800320713655628","-252.990935286984","24.8291028964168","2.58565524857891"
"3998","119","BY4742","YPD","MATalpha","10.819254123647","27","3.79859733184048","27.1680672268908","-454.413019538955","0.00656697887393892","0.0812389256898215","-450.614422207115","30.5286426667671","2.73277202388756"
"3999","50","BY4742","YPD","MATalpha","8.61770839371951","25.5","2.93111497639919","25.98","-181.09436365093","0.00463439542481367","0.105941581115384","-178.163248674531","28.9283125150107","3.32269975346107"
"4000","50","BY4742","YPD","MATalpha","14.3980724333474","29","-2.42733088188609","28.96","-201.338403692936","0.00844016384074729","0.0603586153732859","-203.765734574822","32.5136189544322","2.08441155455043"
"4001","90","BY4742","YPD","MATalpha","11.9103025094943","29","2.95706429114091","30.8555555555556","-352.585400757341","0.00525092478674668","0.0755693890309785","-349.6283364662","34.6230150218073","2.81992872775829"
"4002","120","BY4741","YPD","MATa","10.5422685305539","26.5","1.35692150567525","27.3583333333333","-455.721078502939","0.00613791618513614","0.0839083750282344","-454.364156997264","30.5839780193104","2.77847419346645"
"4003","85","BY4742","YPD","MATalpha","12.3744677049315","24","4.08082266796555","26.0588235294118","-334.613947201978","0.010983479354313","0.0604254428268","-330.533124534013","29.4635313188043","2.25806505209681"
"4004","130","BY4742","YPD","MATalpha","11.0527655146468","28.5","10.8107996950675","29.6615384615385","-505.639821873129","0.00622414357278602","0.0738256522193864","-494.829022178062","33.2709323846743","2.88960036089413"
"4005","410","BY4742","YPD","MATalpha","9.75886256959668","27","34.2632816648438","27.8926829268293","-1547.82854262283","0.00582627918381335","0.0849751573185734","-1513.56526095798","31.1780835472309","3.08018417755296"
"4006","70","BY4742","YPD","MATalpha","10.0539435316846","28","4.28299714963066","28.0714285714286","-263.873124090787","0.00516447352345135","0.0889136838740581","-259.590126941157","31.4317037535244","3.07467750565678"
"4007","70","BY4742","YPD","MATalpha","9.97180289627058","26","6.83472061195198","28.4285714285714","-266.0696920738","0.00570819219282975","0.0831859349765353","-259.234971461848","31.8101130320079","3.06522145531757"
"4008","110","BY4742","YPD","MATalpha","11.8397134965223","26","8.89307471990554","28.5090909090909","-433.603056351313","0.00826934067934642","0.0650092393019692","-424.709981631407","32.1281150422944","2.58001628485043"
"4009","110","BY4742","YPD","MATalpha","11.6740875560743","26","10.1386989362817","27.9909090909091","-433.825756845553","0.00932857694224354","0.0618344404386995","-423.687057909271","31.5084229761918","2.54399376394769"
"4010","250","BY4742","YPD","MATalpha","10.3735259271206","27","21.3972021133482","27.02","-959.257584806143","0.00811816503091617","0.0731540029777626","-937.860382692794","30.2962780957923","2.77319251579237"
"4011","70","BY4742","YPD","MATalpha","10.1506356316591","23.5","8.4222629189245","23.5285714285714","-267.451033095162","0.0134201858024872","0.063337347798652","-259.028770176238","26.5103486407586","2.44605749378236"
"4012","320","BY4742","YPD","MATalpha","11.0399388940202","26","23.9015296062753","28.225","-1241.43265477487","0.00722502264497006","0.0726568401713919","-1217.53112516859","31.7193735150994","2.74036839249935"
"4013","50","BY4742","YPD","MATalpha","8.86637767418152","22","7.00901359904518","23.86","-185.585221058736","0.00922662353836206","0.0827308303492791","-178.576207459691","26.7951907594308","2.85074876941833"
"4014","50","BY4742","YPD","MATalpha","10.5902535091354","23.5","6.54345265230134","25.64","-192.984320654417","0.0103975915398745","0.0665559596011321","-186.440868002116","28.9450324744544","2.59666249070917"
"4015","145","BY4742","YPD","MATalpha","11.6644784483175","27","12.6327862916587","28.3034482758621","-571.568483720696","0.00881636299719639","0.0632182396442683","-558.935697429038","31.8450473852839","2.57342289471993"
"4016","65","BY4742","YPD","MATalpha","9.65254549926519","24","-2.64943679168138","23.2153846153846","-237.492565373071","0.00708119541081309","0.0989249999990584","-240.142002164753","26.0161491792491","2.60741030924294"
"4017","105","BY4742","YPD","MATalpha","9.5401791552894","27","1.88249824160101","25.8190476190476","-387.207088603669","0.00553695941761422","0.097161724974929","-385.324590362068","28.8831624906802","2.99111444434661"
"4018","55","BY4742","YPD","MATalpha","8.80419245097497","26","4.75567898524741","25.3090909090909","-201.191791903121","0.00582278627427999","0.0983023767391437","-196.436112917874","28.3224550562432","3.15224650508245"
"4019","145","BY4742","YPD","MATalpha","10.2726154582215","28","12.3230788356656","28.7103448275862","-553.085274250845","0.00552564627997324","0.0830353619430563","-540.76219541518","32.1866025223573","3.03539094077013"
"4020","50","BY4742","YPD","MATalpha","10.7588786305895","29","2.53661809810055","27.96","-190.603419337111","0.00567904475948303","0.084367090700298","-188.06680123901","31.4535320024712","2.89237571856226"
"4021","120","BY4741","YPD","MATa","12.6905614588188","31.5","0.750671682695952","30.4083333333333","-473.033093213963","0.00557287670389392","0.073923864280176","-472.282421531267","34.2846114533588","2.6442323366418"
"4022","160","BY4742","YPD","MATalpha","9.53145858880941","25","21.2330219754251","26.58125","-606.425505055929","0.00781964509151292","0.0775342310501666","-585.192483080503","29.7899002950234","2.95297003041032"
"4023","240","BY4742","YPD","MATalpha","12.7569709113892","28","15.4973241652493","30.2666666666667","-959.711617282028","0.00749949990070482","0.0625810758195445","-944.214293116779","34.1529433829121","2.56295903314538"
"4024","200","BY4741","YPD","MATa","9.69240364626913","28","15.212794680541","27.795","-750.328229019733","0.00524154872123924","0.0899261407350434","-735.115434339192","31.1008517561913","3.13489570621189"
"4025","240","BY4742","YPD","MATalpha","8.88183606327831","26","25.002365364383","26.4958333333333","-889.005284533709","0.00593526806131391","0.0914352848714666","-864.002919169326","29.558652161118","3.18032481103398"
"4026","90","BY4742","YPD","MATalpha","11.4157665245625","28.5","3.54341327636484","30.5222222222222","-348.566742423064","0.00469377580020521","0.0815325347817772","-345.0233291467","34.2594554206984","2.95197320802314"
"4027","50","BY4742","YPD","MATalpha","6.75522473530598","22.5","3.2562862560865","22.14","-169.284189003525","0.00424924194087062","0.13890383555681","-166.027902747439","24.5489809231869","3.62158677378473"
"4028","70","BY4742","YPD","MATalpha","10.2853792791085","28","4.2801590585243","28.5285714285714","-265.729564123535","0.00530708769964642","0.0856185669663974","-261.449405065011","31.9319003419711","3.03581638035736"
"4029","120","BY4741","YPD","MATa","11.7472924349324","22","2.95451263473819","22.8666666666667","-462.790827197422","0.0141212286035281","0.0613769291940437","-459.836314562684","25.8291777956891","2.05675364597177"
"4030","60","BY4742","YPD","MATalpha","8.81575374680429","15","-2.81557262050276","15.3333333333333","-209.809841953253","0.0214721437999572","0.0876631378378057","-212.625414573755","17.1909310586855","1.76957750003263"
"4031","70","BY4742","YPD","MATalpha","11.3567776026269","31.5","2.75853351048602","32.4571428571429","-270.393299552867","0.00348444702433436","0.0861654861301733","-267.634766042381","36.34324769713","3.21621800484517"
"4032","150","BY4742","YPD","MATalpha","12.4385936896175","32","14.9694519560167","33.4466666666667","-604.306594602308","0.00621442849685535","0.0613565145341935","-589.337142646291","37.4856704246355","2.86882372752856"
"4033","50","BY4742","YPD","MATalpha","9.97394565038003","23.5","1.24580541967356","22.7","-186.795903746211","0.0108631741751055","0.0786986127686213","-185.550098326538","25.4877760025683","2.40171172933852"
"4034","90","BY4742","YPD","MATalpha","10.3245945892906","27.5","6.87720981882961","28.8222222222222","-343.042481715332","0.00539923555514694","0.0836130789221546","-336.165271896502","32.2894436568384","3.04636203071024"
"4035","70","BY4742","YPD","MATalpha","11.1496966321801","25","9.08206066482887","26.2142857142857","-275.96275443247","0.0132855453889012","0.05259476560576","-266.880693767641","29.4294496890478","2.43755089365342"
"4036","50","BY4742","YPD","MATalpha","8.35011914860611","27","3.63168803014597","27.9","-180.26057910715","0.00336146794913619","0.110758635437768","-176.628891077005","30.8963975237507","3.6918689742879"
"4037","90","BY4742","YPD","MATalpha","10.7572290822539","27.5","2.67975207451559","28.3666666666667","-343.352466771203","0.00545804191001857","0.0844525650666157","-340.672714696688","31.7969389636469","2.88263794386846"
"4038","69","BY4742","YPD","MATalpha","9.13477751632763","29","1.27153148341162","27.3768115942029","-250.694161774271","0.00353102676073251","0.110054528961888","-249.422630290859","30.4921224800335","3.41388764992119"
"4039","50","BY4742","YPD","MATalpha","9.45582640815833","29","-5.51402544184523","25.66","-179.520669924977","0.00349263725835252","0.119512267349125","-185.034695366822","28.4947073806415","2.99905010412114"
"4040","270","BY4742","YPD","MATalpha","10.7999527028403","25","13.9162851571384","24.7074074074074","-1036.57990896302","0.0109740670451661","0.0677139260823355","-1022.66362380588","27.7880131347629","2.41257365142979"
"4041","90","BY4742","YPD","MATalpha","8.17859329375591","28","4.62333854084761","27.8222222222222","-320.380190614325","0.00270909089188178","0.120456311325779","-315.756852073478","30.7989861659219","3.82743986220984"
"4042","80","BY4742","YPD","MATalpha","9.23449778640336","25.5","7.27410999330391","27.2","-298.430534731104","0.00564995355773828","0.0899164065629628","-291.1564247378","30.3341160462209","3.14627791029705"
"4043","100","BY4742","YPD","MATalpha","8.6359069523061","21","8.01553024738416","22.37","-363.382863795126","0.00897679184674399","0.0929504216268262","-355.367333547742","25.1334411866676","2.80797735420614"
"4044","70","BY4742","YPD","MATalpha","8.27029156482937","25","2.38055860342971","25.3285714285714","-249.620332044707","0.0042060051769046","0.114697463643983","-247.239773441277","28.1429277258001","3.38481461008362"
"4045","170","BY4742","YPD","MATalpha","9.39092585103911","26","20.1565193852867","26.5529411764706","-641.730894356794","0.00751148457233636","0.0797062192441355","-621.574374971507","29.6781045171184","2.9698681272316"
"4046","90","BY4742","YPD","MATalpha","10.750031210941","29.5","1.1394826641403","28.7444444444444","-341.597537532915","0.0047488029024218","0.0888635891866292","-340.458054868775","32.2019035859073","2.97165607278808"
"4047","90","BY4742","YPD","MATalpha","9.21890799765154","26","0.457850939128093","25.0222222222222","-326.357910895535","0.00468662501382777","0.109379147141833","-325.900059956407","28.0477748941515","3.06509054158159"
"4048","90","BY4742","YPD","MATalpha","10.9545024348669","30","3.77820153177544","29.7666666666667","-344.75119451119","0.00458787754202616","0.0857929098071188","-340.972992979414","33.4069696255355","3.02654756463396"
"4049","136","BY4742","YPD","MATalpha","11.0228496092265","13","-4.04448627966929","14.7279411764706","-492.879274000972","0.0408715651489368","0.03890985587734","-496.923760280641","15.8072764561495","1.25922539303973"
